cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,blank_col_12,format,stat_type,source,source_url
326632,326632,JA Burns,AUS,JA Burns (AUS),2015-2015,6,6,2,2,0,0,2,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
4517,4517,IW Callen,AUS,IW Callen (AUS),1978-1982,5,5,2,2,0,0,2,1 (1ct 0st),0.4,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
380957,380957,J Cameron-Dow,IRE,J Cameron-Dow (IRE),2019-2019,4,4,2,2,0,0,2,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
10656,10656,MA Carberry,ENG,MA Carberry (ENG),2013-2014,6,5,2,2,0,0,2,1 (1ct 0st),0.4,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
216811,216811,JJ Celestine,BER,JJ Celestine (BER),2007-2008,8,8,2,2,0,0,2,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
23767,23767,DR Chumney,CAN,DR Chumney (CAN),2003-2007,21,21,2,2,0,0,2,1 (1ct 0st),0.095,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
1193549,1193549,KDC Clarke,NZ,KDC Clarke (NZ),2026-2026,3,3,2,2,0,0,2,1 (1ct 0st),0.666,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
928015,928015,JA Clarkson,NZ,JA Clarkson (NZ),2023-2026,6,6,2,2,0,0,2,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
440517,440517,D Cleaver,NZ,D Cleaver (NZ),2022-2022,1,1,2,2,0,2,0,2 (2ct 0st),2,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
36608,36608,PG Coman,NZ,PG Coman (NZ),1973-1974,3,3,2,2,0,0,2,1 (1ct 0st),0.666,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
10793,10793,G Cook,ENG,G Cook (ENG),1981-1983,6,6,2,2,0,0,2,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
10797,10797,NGB Cook,ENG,NGB Cook (ENG),1984-1989,3,3,2,2,0,0,2,1 (1ct 0st),0.666,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
470699,470699,BN Cooper,NED,BN Cooper (NED),2013-2021,13,13,2,2,0,0,2,1 (1ct 0st),0.153,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
10870,10870,JP Crawley,ENG,JP Crawley (ENG),1994-1999,13,13,2,1,1,0,1,1 (1ct 0st),0.153,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
4882,4882,DJ Cullen,AUS,DJ Cullen (AUS),2006-2006,5,5,2,2,0,0,2,1 (1ct 0st),0.4,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
1345983,1345983,EC D'Souza,UAE,EC D'Souza (UAE),2023-2023,3,3,2,2,0,0,2,2 (2ct 0st),0.666,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
51739,51739,D Daesrath,CAN,D Daesrath (CAN),2012-2013,4,4,2,2,0,0,2,2 (2ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
40043,40043,Danish Kaneria,PAK,Danish Kaneria (PAK),2001-2007,18,18,2,2,0,0,2,1 (1ct 0st),0.111,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
36825,36825,HT Davis,NZ,HT Davis (NZ),1994-1997,11,11,2,2,0,0,2,1 (1ct 0st),0.181,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
44682,44682,AC Dawson,SA,AC Dawson (SA),1998-2004,19,19,2,2,0,0,2,1 (1ct 0st),0.105,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
1168667,1168667,J Da Silva,WI,J Da Silva (WI),2021-2021,2,2,2,1,1,1,0,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
36826,36826,RP de Groen,NZ,RP de Groen (NZ),1993-1994,12,12,2,2,0,0,2,1 (1ct 0st),0.166,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
440977,440977,PA Desai,CAN,PA Desai (CAN),2010-2014,13,13,2,2,0,0,2,1 (1ct 0st),0.153,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
48458,48458,GRA de Silva,SL,GRA de Silva (SL),1975-1982,6,6,2,2,0,0,2,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
36833,36833,MW Douglas,NZ,MW Douglas (NZ),1994-1995,6,6,2,2,0,0,2,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
51660,51660,TM Dowlin,WI,TM Dowlin (WI),2009-2010,11,11,2,2,0,0,2,1 (1ct 0st),0.181,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
55382,55382,KG Duers,ZIM,KG Duers (ZIM),1992-1992,6,6,2,2,0,0,2,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
25534,25534,SF Dukanwala,UAE,SF Dukanwala (UAE),1996-1996,5,5,2,2,0,0,2,1 (1ct 0st),0.4,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
659087,659087,JSE Dunford,JER,JSE Dunford (JER),2023-2023,5,5,2,2,0,2,0,2 (2ct 0st),0.4,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
48473,48473,CI Dunusinghe,SL,CI Dunusinghe (SL),1995-1995,1,1,2,1,1,1,0,2 (1ct 1st),2,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
25092,25092,NR Dyer,SCOT,NR Dyer (SCOT),1999-1999,5,5,2,2,0,0,2,1 (1ct 0st),0.4,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
51786,51786,KA Edwards,WI,KA Edwards (WI),2011-2014,16,16,2,2,0,0,2,1 (1ct 0st),0.125,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
718553,718553,Ehsan Nawaz,HKG,Ehsan Nawaz (HKG),2014-2018,12,12,2,2,0,0,2,1 (1ct 0st),0.166,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
12507,12507,RM Ellison,ENG,RM Ellison (ENG),1984-1986,14,14,2,2,0,0,2,2 (2ct 0st),0.142,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
55406,55406,EA Essop-Adam,ZIM,EA Essop-Adam (ZIM),1992-1992,1,1,2,2,0,0,2,2 (2ct 0st),2,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
55887,55887,Fahim Muntasir,BAN,Fahim Muntasir (BAN),2001-2002,3,3,2,2,0,0,2,1 (1ct 0st),0.666,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
1171134,1171134,Faisal Akram,PAK,Faisal Akram (PAK),2024-2025,4,4,2,2,0,0,2,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
1122851,1122851,M Faraz Akram,ZIM,M Faraz Akram (ZIM),2024-2024,3,3,2,2,0,0,2,1 (1ct 0st),0.666,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
55885,55885,Faruk Ahmed,BAN,Faruk Ahmed (BAN),1988-1999,7,7,2,2,0,0,2,1 (1ct 0st),0.285,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
48967,48967,KHRK Fernando,SL,KHRK Fernando (SL),2002-2006,7,7,2,2,0,0,2,1 (1ct 0st),0.285,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
1200616,1200616,C Floyd,NED,C Floyd (NED),2022-2024,10,10,2,2,0,0,2,2 (2ct 0st),0.2,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
553249,553249,BC Fortuin,SA,BC Fortuin (SA),2020-2025,16,15,2,2,0,0,2,2 (2ct 0st),0.133,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
596099,596099,D Foxcroft,NZ,D Foxcroft (NZ),2023-2026,4,4,2,2,0,0,2,2 (2ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
24124,24124,AN French,HKG,AN French (HKG),2004-2004,2,2,2,2,0,0,2,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
49121,49121,D Gamage,SL,D Gamage (SL),2003-2003,3,3,2,2,0,0,2,1 (1ct 0st),0.666,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
48995,48995,JC Gamage,SL,JC Gamage (SL),1995-1995,4,4,2,2,0,0,2,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
268845,268845,PLS Gamage,SL,PLS Gamage (SL),2014-2017,9,9,2,2,0,0,2,1 (1ct 0st),0.222,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
28813,28813,KD Ghavri,IND,KD Ghavri (IND),1975-1981,19,19,2,2,0,0,2,1 (1ct 0st),0.105,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
5396,5396,GJ Gilmour,AUS,GJ Gilmour (AUS),1974-1975,5,5,2,2,0,0,2,1 (1ct 0st),0.4,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
529349,529349,DM Gondaria,KENYA,DM Gondaria (KENYA),2013-2013,2,2,2,2,0,0,2,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
208755,208755,TG Gordon,CAN,TG Gordon (CAN),2011-2011,5,5,2,2,0,0,2,1 (1ct 0st),0.4,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
446860,446860,Z Groenewald,NAM,Z Groenewald (NAM),2019-2019,4,4,2,2,0,0,2,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
364300,364300,TGJ Gruijters,NED,TGJ Gruijters (NED),2010-2013,5,5,2,2,0,0,2,1 (1ct 0st),0.4,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
37222,37222,DR Hadlee,NZ,DR Hadlee (NZ),1973-1976,11,11,2,2,0,0,2,1 (1ct 0st),0.181,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
55907,55907,Hafizur Rahman,BAN,Hafizur Rahman (BAN),1986-1986,2,2,2,2,0,2,0,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
45568,45568,PL Harris,SA,PL Harris (SA),2008-2008,3,3,2,2,0,0,2,1 (1ct 0st),0.666,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
1312645,1312645,Harshit Rana,IND,Harshit Rana (IND),2025-2026,14,14,2,2,0,0,2,1 (1ct 0st),0.142,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
926629,926629,Hasan Mahmud,BAN,Hasan Mahmud (BAN),2021-2025,26,25,2,2,0,0,2,1 (1ct 0st),0.08,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
1504905,1504905,Hasnain Ul Wahab,OMA,Hasnain Ul Wahab (OMA),2026-2026,1,1,2,2,0,0,2,2 (2ct 0st),2,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
530811,530811,C Hemraj,WI,C Hemraj (WI),2018-2018,6,6,2,2,0,0,2,2 (2ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
52055,52055,RO Hinds,WI,RO Hinds (WI),2001-2004,14,14,2,2,0,0,2,1 (1ct 0st),0.142,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
646175,646175,H Hiri,PNG,H Hiri (PNG),2016-2023,34,34,2,2,0,0,2,1 (1ct 0st),0.058,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
29299,29299,ND Hirwani,IND,ND Hirwani (IND),1988-1992,18,18,2,2,0,0,2,1 (1ct 0st),0.111,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
37257,37257,LG Howell,NZ,LG Howell (NZ),1998-1998,12,12,2,2,0,0,2,1 (1ct 0st),0.166,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
14302,14302,GW Humpage,ENG,GW Humpage (ENG),1981-1981,3,3,2,2,0,2,0,1 (1ct 0st),0.666,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
23816,23816,N Ifill,CAN,N Ifill (CAN),2003-2006,4,4,2,2,0,0,2,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
40556,40556,Ijaz Faqih,PAK,Ijaz Faqih (PAK),1980-1988,27,27,2,2,0,0,2,1 (1ct 0st),0.074,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
24695,24695,IT Iqbal,KENYA,IT Iqbal (KENYA),1996-1996,3,3,2,2,0,2,0,2 (2ct 0st),0.666,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
55522,55522,AJ Ireland,ZIM,AJ Ireland (ZIM),2005-2007,26,26,2,2,0,0,2,1 (1ct 0st),0.076,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
208253,208253,Irfan Ahmed,HKG,Irfan Ahmed (HKG),2008-2014,6,6,2,2,0,0,2,2 (2ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
1151278,1151278,YBK Jaiswal,IND,YBK Jaiswal (IND),2025-2026,6,6,2,2,0,0,2,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
526462,526462,JW Jenner,JER,JW Jenner (JER),2023-2023,5,5,2,2,0,0,2,1 (1ct 0st),0.4,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=10;size=200;template=results;type=fielding
