cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
1347283,1347283,O Touray,GMB,O Touray (GMB),2022-2022,3,2,0,6,6,3,9,66.66,0,0,1,0,0
1471670,1471670,Q Utmanzai,AUT,Q Utmanzai (AUT),2025-2025,1,1,0,6,6,6,9,66.66,0,0,0,0,0
1070154,1070154,N Vimukthi,SL,N Vimukthi (SL),2023-2023,1,1,0,6,6,6,12,50,0,0,0,0,0
1338616,1338616,Vinay Iyer,JPN,Vinay Iyer (JPN),2022-2022,2,1,0,6,6,6,10,60,0,0,0,1,0
469188,469188,TC Vine,ESP,TC Vine (ESP),2019-2022,11,1,1,6,6*,-,7,85.71,0,0,0,1,0
1387424,1387424,Zhao Tianle,CHN,Zhao Tianle (CHN),2023-2024,7,6,0,6,4,1,28,21.42,0,0,3,0,0
378457,378457,ME Sanuth,OMA,ME Sanuth (OMA),2020-2020,1,1,0,5,5,5,7,71.42,0,0,0,0,0
1283129,1283129,P Abhijit,SEY,P Abhijit (SEY),2022-2022,3,2,0,5,5,2.5,9,55.55,0,0,1,1,0
1535274,1535274,Adnan Anwar,MLT,Adnan Anwar (MLT),2026-2026,1,1,1,5,5*,-,2,250,0,0,0,1,0
1499286,1499286,Ajhar Alam,CZK-R,Ajhar Alam (CZK-R),2025-2026,4,3,1,5,4,2.5,11,45.45,0,0,1,0,0
1318857,1318857,Ankit Dubey,SWE,Ankit Dubey (SWE),2022-2022,2,1,1,5,5*,-,3,166.66,0,0,0,0,0
631264,631264,M Ansari,OMA,M Ansari (OMA),2015-2016,11,4,4,5,3*,-,10,50,0,0,0,0,0
1448054,1448054,VRB Arachchige,MLT,VRB Arachchige (MLT),2024-2024,4,2,2,5,5*,-,3,166.66,0,0,0,1,0
1495257,1495257,Arif Ullah,MAS,Arif Ullah (MAS),2025-2026,8,1,1,5,5*,-,6,83.33,0,0,0,1,0
1512065,1512065,Asif Javed,BHR,Asif Javed (BHR),2025-2025,7,2,0,5,5,2.5,6,83.33,0,0,1,1,0
48124,48124,MS Atapattu,SL,MS Atapattu (SL),2006-2006,2,1,0,5,5,5,8,62.5,0,0,0,0,0
1442100,1442100,Bashir Ahmad,SUI,Bashir Ahmad (SUI),2024-2024,1,1,0,5,5,5,4,125,0,0,0,1,0
1489204,1489204,HS Bedi,SRB,HS Bedi (SRB),2025-2025,2,1,0,5,5,5,6,83.33,0,0,0,1,0
1387900,1387900,U Bhagwan,CAN,U Bhagwan (CAN),2024-2024,4,2,1,5,4,5,4,125,0,0,0,1,0
1134974,1134974,A Bhagwat,HKG,A Bhagwat (HKG),2019-2019,4,4,0,5,3,1.25,16,31.25,0,0,1,0,0
1101873,1101873,P Bhart,NOR,P Bhart (NOR),2019-2021,10,4,2,5,2*,2.5,25,20,0,0,1,0,0
1397988,1397988,Bipin Kumar,QAT,Bipin Kumar (QAT),2023-2025,12,4,2,5,3,2.5,12,41.66,0,0,0,0,0
1403089,1403089,J Blades,WI,J Blades (WI),2025-2025,6,3,3,5,3*,-,13,38.46,0,0,0,0,0
36331,36331,IG Butler,NZ,IG Butler (NZ),2009-2013,19,6,5,5,2*,5,10,50,0,0,0,0,0
1193279,1193279,JP Cabrera,ARG,JP Cabrera (ARG),2025-2026,7,1,1,5,5*,-,5,100,0,0,0,1,0
572234,572234,T Caruana,GIBR,T Caruana (GIBR),2019-2019,2,1,0,5,5,5,13,38.46,0,0,0,0,0
1064812,1064812,RD Chahar,IND,RD Chahar (IND),2019-2021,6,1,0,5,5,5,5,100,0,0,0,1,0
1161032,1161032,Dhananjay Rao,HKG,Dhananjay Rao (HKG),2024-2024,8,3,0,5,5,1.66,8,62.5,0,0,2,0,0
1427052,1427052,J Drysdale,USA,J Drysdale (USA),2024-2025,11,3,2,5,4*,5,5,100,0,0,1,1,0
1088610,1088610,J Edwards,AUS,J Edwards (AUS),2026-2026,1,1,0,5,5,5,6,83.33,0,0,0,0,0
1362932,1362932,MTM Faatea,Samoa,MTM Faatea (Samoa),2023-2023,3,3,0,5,4,1.66,17,29.41,0,0,1,1,0
1284218,1284218,S Franklin,SUI,S Franklin (SUI),2021-2021,2,1,0,5,5,5,6,83.33,0,0,0,0,0
1489795,1489795,SK Gedara,SWE,SK Gedara (SWE),2025-2025,3,1,1,5,5*,-,5,100,0,0,0,0,0
1380123,1380123,MK Gnanasekaram,SUI,MK Gnanasekaram (SUI),2023-2026,8,2,1,5,3,5,7,71.42,0,0,0,0,0
1540570,1540570,Greg Scott,Blz,Greg Scott (Blz),2026-2026,2,1,0,5,5,5,14,35.71,0,0,0,0,0
1178911,1178911,Hasheem Shahzad,MLT,Hasheem Shahzad (MLT),2019-2019,2,2,0,5,5,2.5,9,55.55,0,0,1,1,0
1152714,1152714,T Hinds,WI,T Hinds (WI),2024-2024,2,1,1,5,5*,-,3,166.66,0,0,0,1,0
1271976,1271976,Husnain Kabeer,GER,Husnain Kabeer (GER),2021-2021,1,1,0,5,5,5,6,83.33,0,0,0,0,0
1432704,1432704,Ikbal Hossain,Fran,Ikbal Hossain (Fran),2024-2024,3,1,1,5,5*,-,3,166.66,0,0,0,1,0
40611,40611,Imran Ali,KUW,Imran Ali (KUW),2019-2019,4,2,1,5,5*,5,6,83.33,0,0,1,0,0
976445,976445,Imran Mir,AFG,Imran Mir (AFG),2025-2025,1,1,0,5,5,5,9,55.55,0,0,0,1,0
460176,460176,G Irvin,BHM,G Irvin (BHM),2021-2026,6,2,1,5,4,5,17,29.41,0,0,0,1,0
1513981,1513981,O Isiyaku,NGA,O Isiyaku (NGA),2025-2025,8,2,2,5,4*,-,14,35.71,0,0,0,0,0
1217806,1217806,Ismail Sardar,THA,Ismail Sardar (THA),2020-2020,2,2,0,5,3,2.5,16,31.25,0,0,0,0,0
1314205,1314205,Jaison Jerome,MLT,Jaison Jerome (MLT),2022-2023,9,4,1,5,3,1.66,17,29.41,0,0,1,0,0
1163180,1163180,G Johnson,STHEL,G Johnson (STHEL),2022-2022,7,2,1,5,3,5,13,38.46,0,0,0,0,0
1481329,1481329,R Johnson,,R Johnson (),2025-2025,2,2,0,5,5,2.5,10,50,0,0,1,1,0
1347285,1347285,Joshua Asia,NGA,Joshua Asia (NGA),2022-2025,25,6,2,5,2*,1.25,17,29.41,0,0,2,0,0
1454415,1454415,Kalyan Manne,MEX,Kalyan Manne (MEX),2024-2024,1,1,0,5,5,5,3,166.66,0,0,0,1,0
1438796,1438796,Kamal Raiz,CYP,Kamal Raiz (CYP),2024-2025,3,1,0,5,5,5,10,50,0,0,0,0,0
1437204,1437204,Kamran Wahid,HUN,Kamran Wahid (HUN),2024-2026,7,5,2,5,4,1.66,13,38.46,0,0,1,0,0
520152,520152,LP Kasturiarachchige,AUT,LP Kasturiarachchige (AUT),2021-2021,5,1,1,5,5*,-,3,166.66,0,0,0,1,0
1503828,1503828,B Keganne,BOT,B Keganne (BOT),2025-2026,4,2,1,5,4,5,8,62.5,0,0,0,0,0
637489,637489,D Kegasitswe,BOT,D Kegasitswe (BOT),2019-2019,4,2,2,5,4*,-,11,45.45,0,0,0,0,0
1217295,1217295,Khawar Zafar,KSA,Khawar Zafar (KSA),2020-2020,2,1,0,5,5,5,3,166.66,0,0,0,1,0
303971,303971,TCR Kimber,GUE,TCR Kimber (GUE),2019-2019,3,3,0,5,2,1.66,13,38.46,0,0,0,0,0
523228,523228,D Lambasa,CRT,D Lambasa (CRT),2025-2025,3,1,0,5,5,5,7,71.42,0,0,0,0,0
1156493,1156493,C Liebenberg,IOM,C Liebenberg (IOM),2020-2026,6,3,0,5,4,1.66,8,62.5,0,0,1,0,0
230556,230556,AM McCarthy,WI,AM McCarthy (WI),2018-2018,1,1,0,5,5,5,8,62.5,0,0,0,0,0
6565,6565,GD McGrath,AUS,GD McGrath (AUS),2005-2005,2,1,0,5,5,5,12,41.66,0,0,0,0,0
1161381,1161381,Mahmudul Hasan Joy,BAN,Mahmudul Hasan Joy (BAN),2023-2023,3,2,0,5,5,2.5,10,50,0,0,1,0,0
1493463,1493463,T Makaya,MWI,T Makaya (MWI),2025-2026,10,4,2,5,4*,2.5,12,41.66,0,0,2,1,0
1306214,1306214,E Malinga,SL,E Malinga (SL),2025-2026,11,5,4,5,3*,5,10,50,0,0,0,0,0
1479947,1479947,Mansoor Shah,NOR,Mansoor Shah (NOR),2025-2026,8,3,1,5,2,2.5,7,71.42,0,0,0,0,0
37700,37700,CS Martin,NZ,CS Martin (NZ),2007-2008,6,1,1,5,5*,-,6,83.33,0,0,0,0,0
1155572,1155572,R Mbaiwa,BOT,R Mbaiwa (BOT),2022-2023,3,2,0,5,3,2.5,14,35.71,0,0,0,0,0
1542781,1542781,Miguel Silva,BRA,Miguel Silva (BRA),2026-2026,2,2,1,5,5*,5,5,100,0,0,1,0,0
1333964,1333964,G Miller,COK,G Miller (COK),2022-2022,2,2,2,5,5*,-,10,50,0,0,0,0,0
1426419,1426419,B Mngoma,SWZ,B Mngoma (SWZ),2024-2026,4,3,2,5,3*,5,16,31.25,0,0,0,0,0
41481,41481,Mohammad Salman,PAK,Mohammad Salman (PAK),2011-2011,1,1,0,5,5,5,6,83.33,0,0,0,0,0
749523,749523,Mohsin Zaki,BHR,Mohsin Zaki (BHR),2023-2023,5,2,2,5,4*,-,9,55.55,0,0,0,0,0
1510531,1510531,Mokbul Ahammed,QAT,Mokbul Ahammed (QAT),2025-2025,2,1,0,5,5,5,16,31.25,0,0,0,0,0
1217289,1217289,Muhammad Ansar,KUW,Muhammad Ansar (KUW),2020-2020,4,1,0,5,5,5,5,100,0,0,0,1,0
1323402,1323402,Muhammad Farooq,CYP,Muhammad Farooq (CYP),2022-2022,1,1,0,5,5,5,4,125,0,0,0,1,0
926851,926851,Mukesh Kumar,IND,Mukesh Kumar (IND),2023-2024,17,4,3,5,4*,5,5,100,0,0,1,1,0
467408,467408,GRD Munasinghe,ITA,GRD Munasinghe (ITA),2019-2019,8,4,1,5,4*,1.66,13,38.46,0,0,2,1,0
55652,55652,T Mupariwa,ZIM,T Mupariwa (ZIM),2007-2008,4,2,2,5,3*,-,3,166.66,0,0,0,0,0
1536765,1536765,Musa Khan Ahmadzai,SUI,Musa Khan Ahmadzai (SUI),2026-2026,9,4,3,5,2*,5,12,41.66,0,0,0,0,0
392944,392944,N M'shangwe,ZIM,N M'shangwe (ZIM),2013-2014,5,2,1,5,5*,5,4,125,0,0,1,1,0
1163150,1163150,M Mwamadi,MWI,M Mwamadi (MWI),2019-2022,12,3,3,5,3*,-,10,50,0,0,0,0,0
515054,515054,MH Oman,SVN,MH Oman (SVN),2022-2022,4,3,1,5,2,2.5,21,23.8,0,0,0,0,0
653695,653695,MW Parkinson,ENG,MW Parkinson (ENG),2019-2022,6,4,0,5,5,1.25,11,45.45,0,0,3,1,0
378496,378496,Parvez Rasool,IND,Parvez Rasool (IND),2017-2017,1,1,0,5,5,5,6,83.33,0,0,0,0,0
327947,327947,D Paterson,SA,D Paterson (SA),2017-2018,8,2,1,5,4*,5,2,250,0,0,0,1,0
272465,272465,JL Pattinson,AUS,JL Pattinson (AUS),2011-2012,4,2,2,5,5*,-,3,166.66,0,0,0,1,0
1510121,1510121,EDS Pimheiro,TLS,EDS Pimheiro (TLS),2025-2025,8,6,2,5,2*,1.25,31,16.12,0,0,2,0,0
1323457,1323457,LW Potthoff,CRT,LW Potthoff (CRT),2024-2024,2,1,1,5,5*,-,9,55.55,0,0,0,0,0
46788,46788,AG Prince,SA,AG Prince (SA),2005-2005,1,1,0,5,5,5,6,83.33,0,0,0,0,0
1422906,1422906,J Proctor,BER,J Proctor (BER),2024-2026,12,3,1,5,5,2.5,18,27.77,0,0,1,0,0
937669,937669,Raja Adeel,ESP,Raja Adeel (ESP),2019-2025,29,6,2,5,2*,1.25,13,38.46,0,0,1,0,0
542344,542344,RJ Ranpura,OMA,RJ Ranpura (OMA),2015-2016,3,2,2,5,5*,-,8,62.5,0,0,0,0,0
1155632,1155632,G Riley,GMB,G Riley (GMB),2022-2024,3,3,0,5,3,1.66,22,22.72,0,0,1,0,0
1499288,1499288,Sagor Hossain,CZK-R,Sagor Hossain (CZK-R),2025-2025,2,2,0,5,4,2.5,12,41.66,0,0,0,0,0
1131754,1131754,C Sakariya,IND,C Sakariya (IND),2021-2021,2,1,1,5,5*,-,9,55.55,0,0,0,0,0
1451385,1451385,Saurabh Kumar,SKOR,Saurabh Kumar (SKOR),2025-2025,4,4,0,5,2,1.25,26,19.23,0,0,1,0,0
1438028,1438028,R Sekaran,EST,R Sekaran (EST),2024-2025,6,2,2,5,3*,-,8,62.5,0,0,0,0,0
1447221,1447221,AZ Shah,Fiji,AZ Shah (Fiji),2024-2024,2,2,1,5,4,5,17,29.41,0,0,0,0,0
1057762,1057762,B Siddharth,OMA,B Siddharth (OMA),2024-2025,3,3,0,5,5,1.66,10,50,0,0,2,1,0
20187,20187,RJ Sidebottom,ENG,RJ Sidebottom (ENG),2007-2010,18,1,1,5,5*,-,4,125,0,0,0,1,0
1345183,1345183,M Sidibe,Mali,M Sidibe (Mali),2022-2022,3,3,0,5,5,1.66,21,23.8,0,0,2,1,0
1460485,1460485,Simranjeet Singh,UAE,Simranjeet Singh (UAE),2024-2026,17,3,1,5,3*,2.5,13,38.46,0,0,0,0,0
1409307,1409307,Sivakumar,CAM,Sivakumar (CAM),2023-2023,6,2,2,5,3*,-,10,50,0,0,0,0,0
1203174,1203174,M Spry,Peru,M Spry (Peru),2019-2019,4,2,1,5,3*,5,11,45.45,0,0,0,0,0
580999,580999,D Svilicic,CRT,D Svilicic (CRT),2025-2025,5,4,2,5,4*,2.5,15,33.33,0,0,1,0,0
47539,47539,R Telemachus,SA,R Telemachus (SA),2006-2007,3,1,1,5,5*,-,3,166.66,0,0,0,0,0
38620,38620,DR Tuffey,NZ,DR Tuffey (NZ),2005-2010,3,2,1,5,5*,5,5,100,0,0,1,1,0
1198925,1198925,T Ulutuna,TKY,T Ulutuna (TKY),2019-2022,6,4,0,5,4,1.25,11,45.45,0,0,2,1,0
1246528,1246528,Umran Malik,IND,Umran Malik (IND),2022-2023,8,2,2,5,4*,-,2,250,0,0,0,1,0
1333971,1333971,B Vakatini,COK,B Vakatini (COK),2022-2025,6,4,1,5,5,1.66,9,55.55,0,0,2,0,0
1199669,1199669,AC Valthapa,UAE,AC Valthapa (UAE),2024-2024,1,1,0,5,5,5,12,41.66,0,0,0,1,0
1186069,1186069,C Vorster,GUE,C Vorster (GUE),2019-2019,1,1,0,5,5,5,8,62.5,0,0,0,0,0
734459,734459,Abrar Ahmed,PAK,Abrar Ahmed (PAK),2024-2026,38,9,6,4,2,1.33,12,33.33,0,0,2,0,0
1403932,1403932,G Aburto,Chile,G Aburto (Chile),2023-2023,2,2,0,4,4,2,10,40,0,0,1,1,0
1514448,1514448,Adnan Tahir,ESP,Adnan Tahir (ESP),2025-2025,2,1,0,4,4,4,5,80,0,0,0,0,0
1204628,1204628,N Advani,GIBR,N Advani (GIBR),2019-2025,10,4,1,4,2*,1.33,13,30.76,0,0,2,0,0
1167324,1167324,Altaf Gill,SKOR,Altaf Gill (SKOR),2024-2024,3,2,0,4,3,2,18,22.22,0,0,0,0,0
1510113,1510113,Arif Hosen,TLS,Arif Hosen (TLS),2025-2025,7,7,1,4,2,0.66,29,13.79,0,0,3,0,0
213674,213674,TD Astle,NZ,TD Astle (NZ),2016-2021,5,2,0,4,3,2,10,40,0,0,0,0,0
1295871,1295871,Aue Oru,PNG,Aue Oru (PNG),2026-2026,6,1,0,4,4,4,11,36.36,0,0,0,0,0
1178052,1178052,JF Bangura,SLE,JF Bangura (SLE),2025-2025,1,1,0,4,4,4,10,40,0,0,0,0,0
9042,9042,GJ Batty,ENG,GJ Batty (ENG),2009-2009,1,1,0,4,4,4,7,57.14,0,0,0,0,0
1182034,1182034,P Bharat Patel,PAN,P Bharat Patel (PAN),2019-2019,2,1,1,4,4*,-,7,57.14,0,0,0,0,0
25087,25087,JAR Blain,SCOT,JAR Blain (SCOT),2007-2008,6,3,1,4,3*,2,5,80,0,0,1,0,0
326625,326625,CJ Boyce,AUS,CJ Boyce (AUS),2014-2016,7,2,1,4,3,4,7,57.14,0,0,0,0,0
891517,891517,PR Brown,ENG,PR Brown (ENG),2019-2019,4,1,1,4,4*,-,9,44.44,0,0,0,0,0
1082743,1082743,IW Budiarta,INA,IW Budiarta (INA),2022-2024,5,3,1,4,4*,2,5,80,0,0,2,1,0
44493,44493,NM Carter,SCOT,NM Carter (SCOT),2013-2013,7,2,0,4,3,2,12,33.33,0,0,0,0,0
1382782,1382782,Cihan Altun,TKY,Cihan Altun (TKY),2023-2023,3,1,0,4,4,4,2,200,0,0,0,1,0
303349,303349,PC Connell,IRE,PC Connell (IRE),2008-2010,9,3,2,4,3*,4,7,57.14,0,0,1,0,0
1476266,1476266,A Dawson,Falk,A Dawson (Falk),2025-2025,3,3,1,4,3,2,14,28.57,0,0,1,0,0
440977,440977,PA Desai,CAN,PA Desai (CAN),2012-2012,1,1,1,4,4*,-,7,57.14,0,0,0,0,0
643133,643133,DT Doram,NED,DT Doram (NED),2024-2025,14,3,3,4,2*,-,6,66.66,0,0,0,0,0
1198934,1198934,AB Dursak,TKY,AB Dursak (TKY),2019-2019,4,4,0,4,3,1,24,16.66,0,0,2,0,0
1538769,1538769,Du Jianyao,CHN,Du Jianyao (CHN),2026-2026,2,2,0,4,3,2,12,33.33,0,0,0,0,0
1321181,1321181,Elan Talker,ISR,Elan Talker (ISR),2022-2024,8,1,1,4,4*,-,3,133.33,0,0,0,0,0
1203237,1203237,C Emmott,Chile,C Emmott (Chile),2019-2019,2,2,0,4,4,2,11,36.36,0,0,1,0,0
1459939,1459939,LKW Ezechiel,CIV,LKW Ezechiel (CIV),2024-2024,4,4,1,4,4,1.33,25,16,0,0,2,0,0
1382805,1382805,D Faletar,CRT,D Faletar (CRT),2023-2023,4,3,1,4,4*,2,15,26.66,0,0,2,1,0
950311,950311,Farhan Ahmed,UAE,Farhan Ahmed (UAE),2016-2016,3,1,0,4,4,4,8,50,0,0,0,0,0
1534343,1534343,Gaba Frank,PNG,Gaba Frank (PNG),2026-2026,2,1,0,4,4,4,8,50,0,0,0,0,0
1335146,1335146,Gagandeep Singh,GHA,Gagandeep Singh (GHA),2022-2022,2,2,2,4,3*,-,6,66.66,0,0,0,0,0
276370,276370,JOA Gordon,CAN,JOA Gordon (CAN),2013-2024,17,3,2,4,2*,4,8,50,0,0,0,0,0
1429000,1429000,KDACK Gunarathne,CAM,KDACK Gunarathne (CAM),2024-2024,3,3,1,4,3,2,18,22.22,0,0,1,0,0
1448031,1448031,Hardeep Singh,CYP,Hardeep Singh (CYP),2025-2025,4,1,1,4,4*,-,1,400,0,0,0,1,0
1437534,1437534,Harry Johnson,GUE,Harry Johnson (GUE),2024-2025,14,3,2,4,2*,4,4,100,0,0,0,0,0
781133,781133,Lee Hwanhee,SKOR,Lee Hwanhee (SKOR),2022-2022,2,2,0,4,3,2,9,44.44,0,0,0,0,0
943275,943275,Imran Haider,UAE,Imran Haider (UAE),2016-2019,11,2,2,4,4*,-,8,50,0,0,0,0,0
1217291,1217291,Imran Yousaf,KSA,Imran Yousaf (KSA),2020-2024,11,3,2,4,2*,4,8,50,0,0,0,0,0
524093,524093,A Karn,NEP,A Karn (NEP),2015-2015,2,1,0,4,4,4,7,57.14,0,0,0,0,0
1267520,1267520,N Katechis,GRC,N Katechis (GRC),2024-2024,4,2,1,4,3*,4,17,23.52,0,0,0,0,0
1387417,1387417,Kaung Htet Kyaw,MYAN,Kaung Htet Kyaw (MYAN),2025-2025,8,2,0,4,2,2,10,40,0,0,0,0,0
1516419,1516419,Kaung Ko Ko,MYAN,Kaung Ko Ko (MYAN),2025-2025,2,2,1,4,3,4,6,66.66,0,0,0,0,0
1426489,1426489,J Kemp,JER,J Kemp (JER),2024-2024,5,2,0,4,3,2,7,57.14,0,0,0,0,0
1397997,1397997,Khalander Mustafa,KSA,Khalander Mustafa (KSA),2023-2023,6,1,1,4,4*,-,1,400,0,0,0,1,0
1198931,1198931,MF Koc,TKY,MF Koc (TKY),2019-2019,3,3,1,4,4*,2,17,23.52,0,0,2,0,0
1516414,1516414,Komang Putra,INA,Komang Putra (INA),2025-2025,4,1,1,4,4*,-,6,66.66,0,0,0,0,0
1484472,1484472,J Kunnanchirakkal,MLT,J Kunnanchirakkal (MLT),2025-2025,4,4,2,4,2,2,6,66.66,0,0,1,0,0
45963,45963,CK Langeveldt,SA,CK Langeveldt (SA),2005-2010,9,3,2,4,2*,4,8,50,0,0,0,0,0
1273284,1273284,Lemar Momand,SWE,Lemar Momand (SWE),2021-2022,7,3,2,4,2*,4,10,40,0,0,1,0,0
1163187,1163187,B Leo,STHEL,B Leo (STHEL),2024-2026,6,3,2,4,4*,4,12,33.33,0,0,1,0,0
1203239,1203239,I Lisboa,Chile,I Lisboa (Chile),2019-2023,2,2,0,4,2,2,9,44.44,0,0,0,0,0
1497624,1497624,Lovedeep Singh,CYP,Lovedeep Singh (CYP),2025-2026,11,4,1,4,2*,1.33,9,44.44,0,0,2,0,0
272279,272279,NM Lyon,AUS,NM Lyon (AUS),2016-2018,2,1,1,4,4*,-,4,100,0,0,0,0,0
25475,25475,RT Lyons,SCOT,RT Lyons (SCOT),2010-2010,2,2,0,4,4,2,17,23.52,0,0,1,0,0
515929,515929,D Malinga,SWZ,D Malinga (SWZ),2022-2022,3,3,0,4,3,1.33,10,40,0,0,1,0,0
1399345,1399345,M Manivannan,CAY,M Manivannan (CAY),2023-2023,1,1,1,4,4*,-,7,57.14,0,0,0,1,0
252940,252940,GE Mathurin,WI,GE Mathurin (WI),2011-2012,3,2,2,4,3*,-,5,80,0,0,0,0,0
429981,429981,Mohammad Irfan,PAK,Mohammad Irfan (PAK),2012-2019,22,4,4,4,2*,-,8,50,0,0,0,0,0
25601,25601,Mohammad Tauqir,UAE,Mohammad Tauqir (UAE),2015-2015,3,2,1,4,4,4,6,66.66,0,0,0,1,0
1540569,1540569,K Moses,Blz,K Moses (Blz),2026-2026,3,2,1,4,2*,4,6,66.66,0,0,0,0,0
1012137,1012137,Mrittunjoy Chowdhury,BAN,Mrittunjoy Chowdhury (BAN),2023-2023,1,1,0,4,4,4,11,36.36,0,0,0,0,0
1163152,1163152,Muhammad Khurram,MWI,Muhammad Khurram (MWI),2019-2019,5,3,0,4,3,1.33,20,20,0,0,1,0,0
1172351,1172351,Muhammad Rafique,BHR,Muhammad Rafique (BHR),2019-2019,2,1,0,4,4,4,5,80,0,0,0,0,0
1410354,1410354,Muhammad Rohid,UAE,Muhammad Rohid (UAE),2025-2026,17,3,2,4,2*,4,3,133.33,0,0,0,0,0
1435143,1435143,Muhammad Saqlain,HUN,Muhammad Saqlain (HUN),2025-2026,19,5,2,4,4*,1.33,9,44.44,0,0,3,1,0
533043,533043,JM Muirhead,AUS,JM Muirhead (AUS),2014-2014,5,2,1,4,3,4,8,50,0,0,0,0,0
1537902,1537902,Munthir Al Balushi,OMA,Munthir Al Balushi (OMA),2026-2026,1,1,0,4,4,4,9,44.44,0,0,0,0,0
1326796,1326796,Musa Twala,SWZ,Musa Twala (SWZ),2022-2022,5,3,1,4,2*,2,13,30.76,0,0,1,0,0
1280693,1280693,M Musinguzi,UGA,M Musinguzi (UGA),2025-2025,6,1,1,4,4*,-,4,100,0,0,0,0,0
1482332,1482332,V Nagpaul,SGP,V Nagpaul (SGP),2025-2025,6,2,1,4,2*,4,6,66.66,0,0,0,0,0
56061,56061,Nazmus Sadat,BAN,Nazmus Sadat (BAN),2006-2006,1,1,0,4,4,4,3,133.33,0,0,0,0,0
1489355,1489355,Neeraj Mishra,CZK-R,Neeraj Mishra (CZK-R),2025-2026,7,3,1,4,4*,2,9,44.44,0,0,2,1,0
308691,308691,JO Ngoche,KENYA,JO Ngoche (KENYA),2012-2013,7,3,1,4,2,2,17,23.52,0,0,0,0,0
913843,913843,Nijat Masood,AFG,Nijat Masood (AFG),2022-2022,3,1,1,4,4*,-,5,80,0,0,0,0,0
1425071,1425071,L Nyarko,GHA,L Nyarko (GHA),2024-2026,9,3,1,4,4*,2,6,66.66,0,0,2,1,0
1438029,1438029,R Parkin,EST,R Parkin (EST),2024-2024,4,2,0,4,4,2,4,100,0,0,1,1,0
1476212,1476212,ARH Patel,CRC,ARH Patel (CRC),2025-2025,8,4,0,4,2,1,16,25,0,0,2,0,0
1403943,1403943,AEV Puentes,Chile,AEV Puentes (Chile),2023-2023,2,1,1,4,4*,-,14,28.57,0,0,0,0,0
1172122,1172122,Qasim Zia,BHR,Qasim Zia (BHR),2019-2019,3,1,1,4,4*,-,1,400,0,0,0,1,0
1463543,1463543,RJ Ramjiawan,SUR,RJ Ramjiawan (SUR),2024-2024,2,1,0,4,4,4,8,50,0,0,0,0,0
7529,7529,NJ Reardon,AUS,NJ Reardon (AUS),2014-2014,2,1,0,4,4,4,8,50,0,0,0,0,0
1542968,1542968,Saqlain Mukhtar,CZK-R,Saqlain Mukhtar (CZK-R),2026-2026,3,1,1,4,4*,-,4,100,0,0,0,0,0
1360645,1360645,JE Scott,BHM,JE Scott (BHM),2023-2023,4,2,0,4,4,2,7,57.14,0,0,1,0,0
1455272,1455272,Shan Siddiqui,GMB,Shan Siddiqui (GMB),2024-2024,2,1,0,4,4,4,3,133.33,0,0,0,1,0
1409070,1409070,Simba Mbaki,TAN,Simba Mbaki (TAN),2025-2025,1,1,0,4,4,4,7,57.14,0,0,0,0,0
522836,522836,NJA Smith,PHI,NJA Smith (PHI),2023-2023,3,2,0,4,4,2,9,44.44,0,0,1,0,0
525138,525138,ADL Stokoe,IOM,ADL Stokoe (IOM),2021-2021,4,1,0,4,4,4,9,44.44,0,0,0,0,0
1204212,1204212,Suhrid Roy,MLT,Suhrid Roy (MLT),2019-2021,2,2,2,4,2*,-,7,57.14,0,0,0,0,0
1489794,1489794,Syed Ali Gillani,SWE,Syed Ali Gillani (SWE),2025-2025,3,3,3,4,3*,-,4,100,0,0,0,0,0
1492936,1492936,C Tchale,MWI,C Tchale (MWI),2025-2025,11,4,0,4,4,1,9,44.44,0,0,3,1,0
467420,467420,SP Terry,IRE,SP Terry (IRE),2016-2016,1,1,0,4,4,4,6,66.66,0,0,0,0,0
1345177,1345177,K Thuchila,MWI,K Thuchila (MWI),2024-2026,22,7,2,4,2*,0.8,13,30.76,0,0,4,0,0
49677,49677,T Thushara,SL,T Thushara (SL),2008-2010,6,2,0,4,3,2,8,50,0,0,0,0,0
1414161,1414161,S Udawaththa,UAE,S Udawaththa (UAE),2023-2023,1,1,0,4,4,4,10,40,0,0,0,0,0
1476215,1476215,FAS Villalobos,CRC,FAS Villalobos (CRC),2025-2025,4,4,0,4,2,1,16,25,0,0,1,0,0
1387875,1387875,FN Walsh,PHI,FN Walsh (PHI),2023-2025,3,2,1,4,3,4,7,57.14,0,0,0,0,0
1281558,1281558,Waqar Ali,CYP,Waqar Ali (CYP),2021-2026,18,3,2,4,2*,4,6,66.66,0,0,0,0,0
573170,573170,L Wood,ENG,L Wood (ENG),2022-2026,17,2,1,4,3,4,5,80,0,0,0,0,0
1347912,1347912,Yousuf Ali,QAT,Yousuf Ali (QAT),2022-2023,4,1,0,4,4,4,3,133.33,0,0,0,1,0
1456609,1456609,Zikria Islam,OMA,Zikria Islam (OMA),2025-2025,6,4,2,4,4*,2,15,26.66,0,0,2,0,0
410763,410763,Abu Jayed,BAN,Abu Jayed (BAN),2018-2018,3,2,0,3,2,1.5,7,42.85,0,0,0,0,0
1498059,1498059,Adnan Shnwarei,NOR,Adnan Shnwarei (NOR),2025-2025,4,2,0,3,2,1.5,7,42.85,0,0,0,0,0
