cricinfo_id,unique_player_id,final_player_name,source_country_text
1046611,1046611,Ahmed Wardak,GER
823339,823339,Ahmer Bin,BHR
348147,348147,Ahsan Abbasi,HKG
348146,348146,Ahsan Ali,PAK
1284210,1284210,Ahsan Khan,BUL
518097,518097,Ahsan Malik,NED
1156719,1156719,Ahsan Yousuf,AUT
1361962,1361962,Ahsan ul Haq,KUW
25661,25661,Aijaz Ali,USA
701227,701227,Ainool Hafizs,MAS
871315,871315,Ainool Haqqiem,MAS
39821,39821,Aizaz Cheema,PAK
401540,401540,Aizaz Khan,HKG
1511696,1511696,Ajay Kumar,UAE
1163144,1163144,Ajaz Patel,LES
1499286,1499286,Ajhar Alam,CZK-R
1535269,1535269,Ajin Soman,MLT
1326485,1326485,Akash Babu,QAT
1176959,1176959,Akash Deep,IND
919525,919525,Akbar Khan,HKG
1161669,1161669,Akeem Jordan,WI
1335263,1335263,Akhil Anil,TAN
1167747,1167747,Akhil Arjunan,FIN
1193293,1193293,Akhil Kumar,CAN
38986,38986,Akhtar Sarfraz,PAK
1540251,1540251,Akhter Pacha Sher,NOR
1203669,1203669,Akif Javed,PAK
681067,681067,Akif Raja,UAE
56221,56221,Akram Khan,BAN
38989,38989,Akram Raza,PAK
1204218,1204218,Akramullah Malikzada,HUN
1205381,1205381,Akshay Homraj,USA
56219,56219,Al Sahariar,BAN
511532,511532,Al-Amin Hossain,BAN
1338626,1338626,Alam Nakash,SKOR
56249,56249,Alamgir Kabir,BAN
332921,332921,Alawi Shukri,UAE
1323407,1323407,Alexandros Karvelas,GRC
1217292,1217292,Ali Abbas,KSA
39881,39881,Ali Asad,UAE
593296,593296,Ali Dawood,BHR
1314064,1314064,Ali Farasat,HUN
1323418,1323418,Ali Hasan,ITA
1437347,1437347,Ali Hussain,ROM
38993,38993,Ali Hussain Rizvi,PAK
1167825,1167825,Ali Ivan,MDV
927119,927119,Ali Khan,USA
906051,906051,Ali Masood,EST
492696,492696,Ali Mohammadipour,Iran
1203926,1203926,Ali Muaaz,GRC
498372,498372,Ali Nadeem,CAN
1204642,1204642,Ali Naqi,POR
38994,38994,Ali Naqvi,PAK
1212829,1212829,Ali Naseer,UAE
1490901,1490901,Ali Nawaz,HUN
469203,469203,Ali Nayyer,SUI
1513980,1513980,Ali Rahmon,NGA
1447948,1447948,Ali Rasool,BUL
520128,520128,Ali Raza,BEL
792229,792229,Ali Raza,EST
523825,523825,Ali Saleem,NOR
1193309,1193309,Ali Sheikh,USA
1263716,1263716,Ali Waqar,CZK-R
1275720,1275720,Ali Yalmaz,HUN
452543,452543,Ali Zaheer,KUW
38992,38992,Alimuddin,PAK
56251,56251,Alok Kapali,BAN
1167324,1167324,Altaf Gill,SKOR
1437202,1437202,Amal Jacob,HUN
319613,319613,Aman Ali,UAE
1048907,1048907,Aman Desai,SGP
1274042,1274042,Amandeep Singh,POR
520150,520150,Amar Naeem,AUT
1233042,1233042,Amar Sharma,MLT
1320354,1320354,Amari Ebbin,BER
625883,625883,Ameel Mauroof,MDV
1360543,1360543,Ameer Hamzah,ESP
628236,628236,Ameer Saiyed,BOT
307640,307640,Aminuddin Ramly,MAS
56224,56224,Aminul Islam,BAN
926597,926597,Aminul Islam,BAN
1497623,1497623,Aminul Islam,CYP
56225,56225,Aminul Islam jnr,BAN
1312424,1312424,Aminullah Tanha,NOR
387046,387046,Amir Ali,OMA
1509247,1509247,Amir Butt,MEX
38997,38997,Amir Elahi,IND/PAK
1369833,1369833,Amir Farooq,QAT
402245,402245,Amir Hamza,AFG
1126253,1126253,Amir Hayat,UAE
1021021,1021021,Amir Khan,MAS
552799,552799,Amir Mangal,GER
1284539,1284539,Amir Shahzad,KSA
1283176,1283176,Amir Sharif,ITA
1274044,1274044,Amir Zaib,POR
1139516,1139516,Amite Hasan,BAN
39745,39745,Amjad Ali,UAE
25613,25613,Amjad Javed,UAE
663413,663413,Amjad Khan,UAE
554068,554068,Amjad Mahboob,SGP
1194056,1194056,Amjad Sher,FIN
1172123,1172123,Ammad Uddin,BHR
1150681,1150681,Ammar Khalid,CAN
1050551,1050551,Ammar Zuhdi Hazalan,MAS
1273407,1273407,Amoluk Singh,GHA
1156453,1156453,Anam Mollik,ITA
380354,380354,Anamul Haque,BAN
800395,800395,Anas Khan,HKG
554063,554063,Anasim Khan,BHR
1143148,1143148,Andre Jarju,GMB
1284580,1284580,Andrey Lilov,BUL
1343333,1343333,Anik Ahmed,ITA
38999,38999,Anil Dalpat,PAK
1144658,1144658,Anique Uddin,DEN
56222,56222,Anisur Rahman,BAN
1082745,1082745,Anjar Tadarus,INA
1318857,1318857,Ankit Dubey,SWE
717099,717099,Ankur Vasishta,HKG
1019811,1019811,Ankush Singh,MEX
1343336,1343336,Anmoldeep Singh,ITA
1319478,1319478,Anoop Orsu,LUX
317250,317250,Anop Santosh,CAN
1190146,1190146,Anowarul Islam,THA
1156436,1156436,Ansar Iqbal,NOR
1284224,1284224,Anser Mehmood,SUI
1058990,1058990,Ansh Tandon,UAE
452472,452472,Anshuman Rath,HKG
1481338,1481338,Anskumar Ahir,PAN
232491,232491,Anwar Ali,PAK
320755,320755,Anwar Arudin,MAS
56255,56255,Anwar Hossain,BAN
56235,56235,Anwar Hossain Monir,BAN
39001,39001,Anwar Hussain,PAK
39002,39002,Anwar Khan,PAK
568447,568447,Anwar Rahman,MAS
1217290,1217290,Aphsal Ashraf,KUW
1203889,1203889,Apon Mustafizur,SRB
1418989,1418989,Aqeel Wahid,MAS
940593,940593,Aqib Ilyas,OMA
1101783,1101783,Aqib Iqbal,AUT
1447957,1447957,Aqif Farooq,KUW
1332783,1332783,Arafat Minhas,PAK
56268,56268,Arafat Sunny,BAN
1194054,1194054,Areeb Quadir,FIN
39003,39003,Arif Butt,PAK
1510113,1510113,Arif Hosen,TLS
1397993,1397993,Arif Nasir Uddin,QAT
1495257,1495257,Arif Ullah,MAS
270135,270135,Ariful Haque,BAN
1153811,1153811,Aritra Bhakat,SWE
772311,772311,Aritra Dutta,SGP
469193,469193,Arjun Vinod,SUI
1495166,1495166,Arnav Manoj,SGP
1203930,1203930,Arsalan Ahmed,GRC
1198873,1198873,Arsalan Arif,AUT
307066,307066,Arsalan Qadir,CAN
25591,25591,Arshad Ali,UAE
26290,26290,Arshad Ayub,IND
1156479,1156479,Arshad Hayat,CZK-R
1130463,1130463,Arshad Iqbal,PAK
39005,39005,Arshad Khan,PAK
25532,25532,Arshad Laeeq,UAE
1217277,1217277,Arshad Mazarzei,Iran
39006,39006,Arshad Pervez,PAK
1125976,1125976,Arshdeep Singh,IND
1156630,1156630,Arslan Ahmed,POR
1320549,1320549,Arslan Amjad,EST
1491834,1491834,Arslan Basharat,HUN
1274330,1274330,Arslan Naseem,POR
1492931,1492931,Arun Yadav,TAN
1058989,1058989,Aryan Lakra,UAE
222728,222728,Asad Ali,PAK
1236058,1236058,Asad Ali Rehemtulla,BUL
1284225,1284225,Asad Mahmood,SUI
627395,627395,Asad Mohammad,GER
1336225,1336225,Asad Rasheed,HKG
316397,316397,Asad Shafiq,PAK
320652,320652,Asghar Afghan,AFG
25598,25598,Asghar Ali,UAE
1542963,1542963,Asghar Ali Khan,LUX
1184443,1184443,Ashar Abbas,CRC
39007,39007,Ashfaq Ahmed,PAK
39940,39940,Ashfaq Ahmed,UAE
1101857,1101857,Ashiqullah Said,BEL
1509187,1509187,Ashish Bam,CYP
1473641,1473641,Ashish Gupta,INA
1179189,1179189,Ashish Rana,EST
39008,39008,Ashraf Ali,PAK
1179190,1179190,Ashraful Shuvo,EST
1284223,1284223,Ashwin Vinod,SUI
385065,385065,Asif Afridi,PAK
494230,494230,Asif Ali,PAK
1457570,1457570,Asif Ali,BHR
1236047,1236047,Asif Bevinje,ROM
39010,39010,Asif Iqbal,PAK
1338644,1338644,Asif Iqbal,SKOR
39898,39898,Asif Iqbal (1),UAE
1512065,1512065,Asif Javed,BHR
315232,315232,Asif Khan,UAE
39011,39011,Asif Mahmood,PAK
39012,39012,Asif Masood,PAK
39013,39013,Asif Mujtaba,PAK
1471156,1471156,Asif Shaikh,BHR
1455274,1455274,Asim Ashraf,GMB
25429,25429,Asim Butt,SCOT
39041,39041,Asim Kamal,PAK
25556,25556,Asim Saeed,UAE
1514023,1514023,Aslam Bera,Zamb
1159865,1159865,Aslam Doria,PAN
1037535,1037535,Aslam Khan,MAS
580988,580988,Aslam Mohammad,GRC
1475816,1475816,Aslan Jafri,SGP
1203923,1203923,Asrar Ahmed,GRC
1209238,1209238,Assad Borham,QAT
1204647,1204647,Assad Mehmood,POR
1267506,1267506,Aswad Khan,BUL
39015,39015,Ata-ur-Rehman,PAK
1199892,1199892,Ateeq Iqbal,HKG
56227,56227,Athar Ali Khan,BAN
1061752,1061752,Atif Ali Khan,UAE
1198919,1198919,Atif Kamal,LUX
1046645,1046645,Atif Mehmood,ESP
1313739,1313739,Atif Rasheed,FIN
39018,39018,Atif Rauf,PAK
1344838,1344838,Atif-Ur-Rehman,KSA
39019,39019,Atiq-uz-Zaman,PAK
1295871,1295871,Aue Oru,PNG
1161457,1161457,Aung Ko Ko,MYAN
694211,694211,Avesh Khan,IND
1048897,1048897,Avi Dixit,SGP
1321985,1321985,Aviel Warsulkar,ISR
1057665,1057665,Avishka Iroshan,ROM
1489793,1489793,Awais Ahmad,SWE
1046637,1046637,Awais Ahmed,ESP
1325913,1325913,Awais Ikram,SVN
1058212,1058212,Awais Malik,QAT
278491,278491,Awais Zia,PAK
956319,956319,Ayaan Khan,OMA
1442119,1442119,Ayaz Dadabhai,Zamb
1088119,1088119,Ayush Ummat,EST
1325914,1325914,Ayyaz Qureshi,SVN
515185,515185,Azam Khalil,SWE
39020,39020,Azam Khan,PAK
1137262,1137262,Azam Khan,PAK
1339355,1339355,Azan Awais,PAK
39021,39021,Azeem Hafeez,PAK
1325912,1325912,Azeem Nazir,SUI
39037,39037,Azhar Ali,PAK
1274037,1274037,Azhar Andani,POR
56229,56229,Azhar Hossain,BAN
39022,39022,Azhar Khan,PAK
39024,39024,Azhar Mahmood,PAK
25533,25533,Azhar Saeed,UAE
1527495,1527495,Azim Patel,LES
1400108,1400108,Azin Rafeeg,MDV
1101858,1101858,Aziz Mohammad,BEL
1107672,1107672,Aziz Sualley,GHA
1271975,1271975,Azmat Ali,GER
39026,39026,Azmat Rana,PAK
819429,819429,Azmatullah Omarzai,AFG
1448905,1448905,Azri Azhar,MAS
1142981,1142981,Azyan Farhath,MDV
1252355,1252355,B Akhilesh Reddy,USA
36183,36183,B Andrews,NZ
1203197,1203197,B Angeltti,ARG
1476255,1476255,B Arends,Falk
1178905,1178905,B Arora,MLT
26293,26293,B Arun,IND
1440961,1440961,B Balala,MWI
1181999,1181999,B Banerjee,MEX
437005,437005,B Bhandari,NEP
1535373,1535373,B Botcha,Mali
4825,4825,B Casson,AUS
931603,931603,B Doggett,AUS
4971,4971,B Dooland,AUS
1203876,1203876,B Dugic,SRB
696127,696127,B Evans,ZIM
629080,629080,B Fernando,SL
468592,468592,B Fitchet,GUE
5472,5472,B Geeves,AUS
1163190,1163190,B Isaac,STHEL
1431565,1431565,B Ito-Davis,JPN
1203897,1203897,B Ivanov,BUL
1287094,1287094,B Jagroo,BHM
1155635,1155635,B Jaye,GMB
1323445,1323445,B Jerkovic,CRT
1284214,1284214,B Kalki Kumar,MLT
446812,446812,B Karki,NEP
1503828,1503828,B Keganne,BOT
1107686,1107686,B Kgosiemang,BOT
1155576,1155576,B Khumalo,BOT
1023393,1023393,B Kohler-Cadmore,GER
326016,326016,B Kumar,IND
315623,315623,B Laughlin,AUS
6278,6278,B Lee,AUS
1163187,1163187,B Leo,STHEL
1463814,1463814,B Lewis,Blz
1438794,1438794,B Mahesh,CYP
1155573,1155573,B Maphosa,BOT
420492,420492,B Masaba,UGA
1334741,1334741,B Masauko,MWI
806239,806239,B Mavuta,ZIM
949473,949473,B McMullen,SCOT
1426387,1426387,B Mejaro,LES
46233,46233,B Mitchell,SA
1426419,1426419,B Mngoma,SWZ
1502410,1502410,B Mngomezulu,SWZ
827051,827051,B Muzarabani,ZIM
1400096,1400096,B Namsrai,MNG
1153753,1153753,B Niaz,BEL
1513018,1513018,B Passoni,BRA
1362931,1362931,B Pita,Samoa
1283114,1283114,B Pondani,MWI
33152,33152,B Reddy,IND
25955,25955,B Regmi,NEP
1151288,1151288,B Sai Sudharsan,IND
1115041,1115041,B Schuster,Samoa
1072487,1072487,B Sharki,NEP
1069820,1069820,B Shikongo,NAM
1057762,1057762,B Siddharth,OMA
533042,533042,B Stanlake,AUS
38413,38413,B Sutcliffe,NZ
1400100,1400100,B Terbish,MNG
1151265,1151265,B Tuyizere,RWN
1333971,1333971,B Vakatini,COK
1112212,1112212,B Ward,JER
50835,50835,B Warnapura,SL
1312429,1312429,B Wentzel,GUE
928059,928059,B White,IRE
22498,22498,B Wood,ENG
1185233,1185233,B Yadav,NEP
8449,8449,B Yardley,AUS
36078,36078,B Yograj Singh,IND
24990,24990,B Zuiderent,NED
1107692,1107692,B van Zyl,BOT
4100,4100,BA Barnett,AUS
36302,36302,BA Bolton,NZ
596417,596417,BA Carse,ENG
51640,51640,BA Davis,WI
36951,36951,BA Edgar,NZ
670035,670035,BA King,WI
55610,55610,BA Murphy,ZIM
1046619,1046619,BA Pai,GIBR
52687,52687,BA Parchment,WI
38127,38127,BA Pocock,NZ
7319,7319,BA Reid,AUS
46982,46982,BA Richards,SA
1155499,1155499,BA Sambo,MOZ
1155504,1155504,BA Simango,MOZ
311158,311158,BA Stokes,ENG
1186241,1186241,BA Viraliliu,VAN
413702,413702,BA Westdijk,NED
8231,8231,BA Williams,AUS
38929,38929,BA Young,NZ
303936,303936,BAA Zammitt,GIBR
1065115,1065115,BAD Manenti,ITA
13468,13468,BAF Grieve,ENG
37734,37734,BAG Murray,NZ
268739,268739,BAW Mendis,SL
427178,427178,BB Chari,ZIM
4625,4625,BB Cooper,AUS
37737,37737,BB McCullum,NZ
23785,23785,BB Seebaran,CAN
537126,537126,BB Sran,IND
467403,467403,BBJL Perera,ITA
51878,51878,BBM Gaskin,WI
4171,4171,BC Booth,AUS
9230,9230,BC Broad,ENG
553249,553249,BC Fortuin,SA
5253,5253,BC Francis,AUS
14246,14246,BC Hollioake,ENG
52337,52337,BC Lara,ICC/WI
19478,19478,BC Rose,ENG
1323441,1323441,BC Sahin,TKY
55756,55756,BC Strang,ZIM
230371,230371,BCJ Cutting,AUS
230371,230371,BCJ Cutting,AUS/World
595419,595419,BD Glover,NED
52208,52208,BD Julien,WI
37718,37718,BD Milburn,NZ
37728,37728,BD Morrison,NZ
370034,370034,BDH Stevens,JER
36611,36611,BE Congdon,NZ
1265635,1265635,BE Fletcher,NED
379927,379927,BE Hendricks,SA
1153763,1153763,BE Johnson,GUE
6844,6844,BE McGain,AUS
8453,8453,BE Young,AUS
51239,51239,BF Butcher,WI
1193295,1193295,BF Calitz,IRE
37243,37243,BF Hastings,NZ
519047,519047,BF Mailata,Samoa
1036191,1036191,BFW de Leede,NED
37220,37220,BG Hadlee,NZ
1125536,1125536,BG Lister,NZ
55736,55736,BG Rogers,ZIM
38737,38737,BGK Walker,NZ
52669,52669,BH Pairaudeau,WI
22173,22173,BH Valentine,ENG
1036209,1036209,BHG Gorlee,NED
1451383,1451383,BI Dilruksha,SKOR
36194,36194,BJ Arnel,NZ
1071484,1071484,BJ Bennett,ZIM
329087,329087,BJ Bess,WI
910695,910695,BJ Curran,ZIM
1000791,1000791,BJ Currie,SCOT
1267512,1267512,BJ Davidson,SRB
36950,36950,BJ Diamanti,NZ
679567,679567,BJ Dwarshuis,AUS
5560,5560,BJ Haddin,AUS
5674,5674,BJ Hodge,AUS
1410577,1410577,BJ Jacobs,NZ
348059,348059,BJ McCarthy,IRE
37707,37707,BJ McKechnie,NZ
24776,24776,BJ Patel,KENYA
7547,7547,BJ Rohrer,AUS
52926,52926,BJ Sealey,WI
38924,38924,BJ Watling,NZ
381329,381329,BJ Webster,AUS
9158,9158,BJT Bosanquet,ENG
30178,30178,BK Kunderan,IND
1528650,1528650,BK Majji,GHA
7604,7604,BK Shepherd,AUS
1345197,1345197,BK Stroud,STHEL
1360649,1360649,BKB Corbin,CAY
629074,629074,BKG Mendis,SL
32345,32345,BKV Prasad,IND
36595,36595,BL Cairns,NZ
11914,11914,BL D'Oliveira,ENG
45696,45696,BL Irvine,SA
24807,24807,BL Kotze,NAM
1281568,1281568,BLCS Kumara,CYP
1326791,1326791,BM Dlamini,SWZ
521637,521637,BM Duckett,ENG
6250,6250,BM Laird,AUS
23780,23780,BM Mauricette,CAN
46214,46214,BM McMillan,SA
1403964,1403964,BM Narasimha,MEX
1440982,1440982,BM Pecic,SRB
330223,330223,BM Scholtz,NAM
854909,854909,BM Tickner,NZ
440523,440523,BM Wheeler,NZ
49700,49700,BMAJ Mendis,SL
25105,25105,BMW Patterson,SCOT
470699,470699,BN Cooper,NED
12923,12923,BN French,ENG
6013,6013,BN Jarman,AUS
47165,47165,BN Schultz,SA
1286510,1286510,BN Toube,CAM
24798,24798,BO van Rooi,NAM
366725,366725,BOP Fernando,SL
1314201,1314201,BP Adapaka,HUN
36304,36304,BP Bracewell,NZ
28878,28878,BP Gupte,IND
6056,6056,BP Julian,AUS
297517,297517,BP Kruger,NED
466610,466610,BP Loots,NED
37745,37745,BP Martin,NZ
6950,6950,BP Nash,WI
32231,32231,BP Patel,IND
52671,52671,BP Patterson,WI
36299,36299,BR Blair,NZ
5112,5112,BR Dorey,AUS
388678,388678,BR Dunk,AUS
37235,37235,BR Hartland,NZ
49214,49214,BR Jurangpathy,SL
15910,15910,BR Knight,ENG
603410,603410,BR McDermott,AUS
38609,38609,BR Taylor,NZ
1403935,1403935,BRF Constanzo,Chile
55814,55814,BRM Taylor,ZIM
26875,26875,BS Bedi,IND
51278,51278,BS Browne,WI
27591,27591,BS Chandrasekhar,IND
1147414,1147414,BS Mudzinganyama,ZIM
33816,33816,BS Sandhu,IND
1325915,1325915,BS Sandhu,SVN
1181989,1181989,BS Stephenson,Blz
364788,364788,BT Foakes,ENG
55843,55843,BT Watambwa,ZIM
807535,807535,BTJ Wheal,SCOT
1212655,1212655,BV Save,MAS
959769,959769,BV Sears,NZ
235514,235514,BV Vitori,ZIM
5941,5941,BW Hilfenhaus,AUS
16370,16370,BW Luckhurst,ENG
38390,38390,BW Sinclair,NZ
38930,38930,BW Yuile,NZ
39962,39962,Babar Ali,BHR
348144,348144,Babar Azam,PAK
539304,539304,Babar Hayat,HKG
279710,279710,Badal Singh,OMA
976571,976571,Bahir Shah,AFG
1233052,1233052,Bakhtiar Tahiri,BUL
1392857,1392857,Baljinder Singh,ROM
1156456,1156456,Baljit Singh,ITA
1435270,1435270,Baseer Khan,AUT
1323419,1323419,Bashar Khan,ITA
1493438,1493438,Basharat Hussain,SKOR
1364163,1364163,Bashir Ahmad,AFG
1442100,1442100,Bashir Ahmad,SUI
303338,303338,Bashir Shah,DEN
1275736,1275736,Basil George,MLT
1209110,1209110,Basil Hameed,UAE
1290587,1290587,Basir Ahamad,NEP
1143155,1143155,Basiru Jaye,GMB
39954,39954,Basit Ali,PAK
1273283,1273283,Baz Aybui,SWE
39956,39956,Bazid Khan,PAK
1400312,1400312,Ben Jones,EST
1490907,1490907,Benjamin Embleton,LUX
1514020,1514020,Benson Chama,Zamb
26942,26942,Bhupinder Singh snr,IND
936031,936031,Bikram Sob,NEP
1153706,1153706,Bilal Aftab,DEN
1493441,1493441,Bilal Ahmad Mir,SKOR
1203883,1203883,Bilal Ahmed,SRB
498875,498875,Bilal Asif,PAK
1151338,1151338,Bilal Hassun,UGA
937953,937953,Bilal Khan,OMA
1400313,1400313,Bilal Masud,EST
1268919,1268919,Bilal Muhammad,MLT
580987,580987,Bilal Safdar,NOR
1174726,1174726,Bilal Sami,AFG
922953,922953,Bilal Shah,OMA
796255,796255,Bilal Tahir,KUW
1101794,1101794,Bilal Zalmai,AUT
343305,343305,Bilawal Bhatti,PAK
1397988,1397988,Bipin Kumar,QAT
1295866,1295866,Boio Ray,PNG
1536773,1536773,Borna Pejic,CRT
1403978,1403978,Breeze Ahir,PAN
1513987,1513987,Brima Ansumana,SLE
1397989,1397989,Bukhar Illikkal,QAT
1198928,1198928,C Akyuz,TKY
1476260,1476260,C Alexander,Falk
1155538,1155538,C Bah,SLE
4091,4091,C Bannerman,AUS
1323436,1323436,C Bayraktar,TKY
1497612,1497612,C Bevin,CRT
1392237,1392237,C Birch,GUE
417385,417385,C Bisson,JER
9134,9134,C Blythe,ENG
1323410,1323410,C Bogdanos,GRC
594322,594322,C Bosch,SA
1278236,1278236,C Brennan,JER
36315,36315,C Burke,NZ
595921,595921,C Campher,IRE
946283,946283,C Carmichael,IRE
919493,919493,C Carter,HKG
1444192,1444192,C Cassell,SCOT
1322787,1322787,C Chatphaisan,THA
1163387,1163387,C Chete,MWI
1513015,1513015,C Cirino,BRA
10792,10792,C Cook,ENG
946361,946361,C De Freitas,POR
1333962,1333962,C Dickson,COK
1203237,1203237,C Emmott,Chile
1070997,1070997,C Esterhuizen,SA
1302770,1302770,C Fernando,ROM
1200616,1200616,C Floyd,NED
1163165,1163165,C Forbes,SWA/SWZ
1392239,1392239,C Forshaw,GUE
596137,596137,C Fortuin,SA
1198914,1198914,C Fry,LUX
13381,13381,C Gladwin,ENG
1076713,1076713,C Green,AUS
878199,878199,C Greenshields,POR
1210293,1210293,C Gunasekara,SL
1514449,1514449,C Gwilliam-Lopez,ESP
14002,14002,C Hallows,ENG
1230028,1230028,C Hartmann,IOM
314984,314984,C Hauptfleisch,CAY
530811,530811,C Hemraj,WI
14171,14171,C Heseltine,ENG
5662,5662,C Hill,AUS
1411847,1411847,C Hinze,JPN
222320,222320,C Jonker,SA
623695,623695,C Karunaratne,SL
6132,6132,C Kelleway,AUS
230855,230855,C Kieswetter,ENG
1107651,1107651,C Kyewuta,UGA
1156493,1156493,C Liebenberg,IOM
1045883,1045883,C Madande,ZIM
1203173,1203173,C Mahoney,Peru
1440962,1440962,C Malaya,MWI
919527,919527,C McAuslan,HKG
17018,17018,C Milburn,ENG
520120,520120,C Munoz-Mills,ESP
232359,232359,C Munro,NZ
46574,46574,C Newberry,SA
1487323,1487323,C Nunes,POR
1229953,1229953,C Olphert,IRE
464626,464626,C Overton,ENG
1093676,1093676,C Pengkumta,THA
523344,523344,C Pervez,CAN
1484576,1484576,C Potgieter,POR
463085,463085,C Prasad,CRC
38133,38133,C Pringle,NZ
1434279,1434279,C Pyle,GIBR
33059,33059,C Ramaswami,IND
589183,589183,C Rathanak,CAM
1283115,1283115,C Rice,MWI
1432707,1432707,C Roberts,Fran
1151255,1151255,C Rubagumya,RWN
1153796,1153796,C Rumistrzewicz,ESP
1131754,1131754,C Sakariya,IND
33949,33949,C Sharma,IND
1474909,1474909,C Shivakumar,SGP
1489206,1489206,C Simmonds,GUE
932573,932573,C Smith,IOM/MAS
1144659,1144659,C Smith,BER
1179848,1179848,C Sridev,SGP
1463240,1463240,C Stephenson,Blz
1386556,1386556,C Sudarsanan,MLT
1492936,1492936,C Tchale,MWI
1266476,1266476,C Tear,SCOT
647711,647711,C Tommy,VAN
1280663,1280663,C Udekwe,NGA
1082729,1082729,C Veretaki,Fiji
387845,387845,C Viljoen,NAM
1186069,1186069,C Vorster,GUE
208245,208245,C Waiswa,UGA
22322,22322,C Washbrook,ENG
1380566,1380566,C Watuwa,UGA
1358611,1358611,C Webster,IOM
47879,47879,C Wesley,SA
22403,22403,C White,ENG
1186658,1186658,C Wickramasinghe,SL
252878,252878,C Wright,CAY
1198938,1198938,C Zavoiu,ROM
235532,235532,C Zhuwao,ZIM
55395,55395,C de Grandhomme,NZ
1500442,1500442,C de Lange,NED
8483,8483,CA Absolom,ENG
51221,51221,CA Best,WI
1159667,1159667,CA Brown,Blz
51641,51641,CA Davis,WI
45705,45705,CA Ingram,SA
1345179,1345179,CA Keita,Mali
1190214,1190214,CA Liyanage,MDV
326637,326637,CA Lynn,AUS
23779,23779,CA Marshall,CAN
52432,52432,CA McWatt,WI
52434,52434,CA Merry,WI
17037,17037,CA Milton,ENG
32540,32540,CA Pujara,IND
25872,25872,CA Reid,USA
52815,52815,CA Roach,WI
20230,20230,CA Smith,ENG
38397,38397,CA Snedden,NZ
574287,574287,CA Soper,PNG
53216,53216,CA Walsh,WI
53226,53226,CA Wiles,WI
364343,364343,CA Young,IRE
19497,19497,CAG Russell,ENG
953793,953793,CAH Stevenson,USA
362565,362565,CAJ Meschede,GER
499594,499594,CAK Rajitha,SL
315586,315586,CAK Walton,WI
44727,44727,CAR Duckworth,SA
51475,51475,CB Clarke,WI
12930,12930,CB Fry,ENG
6023,6023,CB Jennings,AUS
25635,25635,CB Lambert,WI
25635,25635,CB Lambert,USA/WI
45996,45996,CB Llewellyn,SA
55633,55633,CB Mpofu,ZIM
1286506,1286506,CB Ondoa,CAM
1347290,1347290,CB Roposo,MOZ
671823,671823,CB Sole,SCOT
55854,55854,CB Wishart,ZIM
47704,47704,CB van Ryneveld,SA
784375,784375,CBRLS Kumara,SL
524269,524269,CC Blake,VAN
51652,51652,CC Depeiaza,WI
51907,51907,CC Griffith,WI
23773,23773,CC Henry,CAN
52070,52070,CC Hunte,WI
16274,16274,CC Lewis,ENG
1454409,1454409,CC Machado,BRA
6554,6554,CC McDonald,AUS
52799,52799,CC Passailaigue,WI
330408,330408,CD Barnwell,WI
51481,51481,CD Collymore,WI
36627,36627,CD Cumming,NZ
44709,44709,CD Dixon,SA
28855,28855,CD Gopinath,IND
6523,6523,CD Matthews,AUS
37712,37712,CD McMillan,NZ
414971,414971,CD Wallace,SCOT
53218,53218,CD Watson,WI
44851,44851,CD de Lange,SCOT
50838,50838,CDUS Weerasinghe,SL
36312,36312,CE Bulfin,NZ
51487,51487,CE Cuffy,WI
44954,44954,CE Eksteen,SA
45051,45051,CE Finlason,SA
45057,45057,CE Floquet,SA
526021,526021,CE McConchie,NZ
6584,6584,CE McLeod,AUS
7099,7099,CE Pellew,AUS
46976,46976,CEB Rice,SA
51485,51485,CEH Croft,WI
5450,5450,CEJ Guest,AUS
51107,51107,CEL Ambrose,WI
52203,52203,CEL Jones,WI
52960,52960,CEL Stuart,WI
22466,22466,CEM Wilson,ENG
20193,20193,CEW Silverwood,ENG
19471,19471,CF Root,ENG
1163137,1163137,CF Tlali,LES
22283,22283,CF Walters,ENG
16258,16258,CFH Leslie,ENG
46789,46789,CFH Prince,SA
47780,47780,CFK van Wyk,NZ
36177,36177,CFW Allcott,NZ
45442,45442,CFW Hime,SA
26962,26962,CG Borde,IND
364336,364336,CG Burnett,SCOT
51241,51241,CG Butts,WI
1534334,1534334,CG Campbell,GER
45048,45048,CG Fichardt,SA
51901,51901,CG Greenidge,WI
45399,45399,CG Halse,SA
6434,6434,CG Macartney,AUS
1390691,1390691,CG Osborne,CRT
7302,7302,CG Rackemann,AUS
38256,38256,CG Rowe,NZ
316102,316102,CG Williams,NAM
44076,44076,CGD Burger,SA
51880,51880,CH Gayle,WI
51880,51880,CH Gayle,ICC/WI
52345,52345,CH Lloyd,WI
307528,307528,CH Lonsdale,BER
46229,46229,CH Mills,SA
439952,439952,CH Morris,SA
18400,18400,CH Palmer,ENG
18428,18428,CH Parkin,ENG
47737,47737,CH Vintcent,SA
48473,48473,CI Dunusinghe,SL
20231,20231,CIJ Smith,ENG
8487,8487,CJ Adams,ENG
277662,277662,CJ Anderson,NZ
277662,277662,CJ Anderson,NZ/USA
9000,9000,CJ Barnett,ENG
379890,379890,CJ Bowes,NZ
326625,326625,CJ Boyce,AUS
55354,55354,CJ Chibhabha,ZIM
545467,545467,CJ Dala,SA
1156443,1156443,CJ Delany,GIBR
36839,36839,CJ Drum,NZ
